,Year,DOY,Satellite,Phenocam,CenterOrNorth,CoastalAerosol_mean,CoastalAerosol_std,Blue_mean,Blue_std,Green_mean,Green_std,Red_mean,Red_std,RedEdge1_mean,RedEdge1_std,RedEdge2_mean,RedEdge2_std,RedEdge3_mean,RedEdge3_std,NIRBroad_mean,NIRBroad_std,NIRNarrow_mean,NIRNarrow_std,SWIR1_mean,SWIR1_std,SWIR2_mean,SWIR2_std,WaterVapor_mean,WaterVapor_std,Cirrus_mean,Cirrus_std,Quality
0,2021,3,L30,jernovel2,north,613.6666666666666,9.189365834726814,810.6666666666666,6.429100507328638,1297.3333333333333,15.825436627292293,2017.2222222222222,22.32476341931522,,,,,,,,,2798.4444444444443,21.156092430162527,3517.222222222222,24.737635644579104,2954.0,30.214051182999093,,,,,64
1,2021,19,L30,jernovel2,north,787.0,68.16972283287582,1086.0,77.3764247759685,1614.6666666666667,48.82394676567819,2473.777777777778,28.66580532728373,,,,,,,,,3330.1111111111113,21.288726512950696,4108.777777777777,50.52343301826013,3461.6666666666665,22.459840703897356,,,,,196
2,2021,35,L30,jernovel2,north,603.2222222222222,6.629526173411688,764.2222222222222,8.676632446824284,1210.7777777777778,15.375144283173249,1923.7777777777778,25.6115328960207,,,,,,,,,2652.0,30.983866769659336,3468.1111111111113,25.984800875573587,2916.222222222222,26.532067715953662,,,,,64
3,2021,51,L30,jernovel2,north,589.4444444444445,10.468058411834559,739.5555555555555,8.029267451173185,1183.2222222222222,11.848842210460694,1899.3333333333333,20.912516188477497,,,,,,,,,2640.6666666666665,21.10292238845922,3493.8888888888887,19.598437831421634,2959.3333333333335,22.72541406541242,,,,,64
4,2021,67,L30,jernovel2,north,36.22222222222222,49.921667034526926,282.77777777777777,49.19525220492495,1447.4444444444443,27.321587358762102,2610.4444444444443,25.699594078554416,,,,,,,,,3669.1111111111113,20.973233971180424,3445.4444444444443,8.070675465482168,3056.8888888888887,6.607141665474891,,,,,194
5,2021,83,L30,jernovel2,north,6158.555555555556,328.3623036664468,6204.888888888889,338.3323298653245,6108.222222222223,263.94939657179987,6404.444444444444,236.43280046516912,,,,,,,,,6553.222222222223,195.28598844758582,5032.777777777777,160.0831574024907,4312.0,118.59735803690289,,,,,194
6,2021,99,L30,jernovel2,north,682.5555555555555,4.57313680605704,848.3333333333334,6.683312551921141,1343.111111111111,13.947874744079947,2118.222222222222,22.670478982234815,,,,,,,,,2876.222222222222,26.431369316602144,3835.222222222222,21.993826294251946,3369.5555555555557,25.038242355383368,,,,,64
7,2021,115,L30,jernovel2,north,699.0,4.898979485566356,868.0,6.394442031083626,1368.0,11.962905629950907,2172.0,19.590247006553486,,,,,,,,,2951.222222222222,21.300901273460905,3934.6666666666665,26.331223544175334,3453.3333333333335,30.49954462319433,,,,,64
8,2021,131,L30,jernovel2,north,716.4444444444445,3.861810488218392,888.0,7.46845216746936,1401.3333333333333,13.613718571108093,2216.3333333333335,23.715911208394346,,,,,,,,,3010.5555555555557,26.119856691418637,3992.3333333333335,24.12467616362964,3488.222222222222,30.502377968420678,,,,,64
9,2021,147,L30,jernovel2,north,722.8888888888889,531.0430918787088,1064.2222222222222,524.4353106549256,1820.7777777777778,296.64411066977505,2739.3333333333335,299.99629627343364,,,,,,,,,3780.6666666666665,265.0454887582717,3665.5555555555557,248.86949329188187,3195.8888888888887,256.9078712709824,,,,,194
